,Unnamed: 0,LASP1,HOXA11,CREBBP,ETV1,GAS7,CD79B,PAX7,BTK,BRCA1,WAS,WWTR1,CD74,BIRC3,FAS,BCLAF1,ANK1,RABEP1,ZCCHC8,CUL3,FLT4,CDH1,CDH10,TNC,EPHA3,PREX2,TPR,GOPC,ROS1,TNFRSF17,ELN,ARID1B,HERPUD1,POLQ,PIK3CB,THRAP3,KMT2C,PRDM1,POLD1,CASP8,PMS1,NTHL1,ERBB3,SPEN,MAP2K4,CTNNA2,SMARCD1,GOLGA5,FGFR2,KLF6,RHOA,ATP2B3,CBFB,FGFR3,TFE3,BCL3,CLTCL1,FSTL3,PABPC1,TCF3,PRKACA,TFRC,AFF4,SMC1A,FCGR2B,TP63,SDHA,SMARCE1,KDM5A,IGF2BP2,MAP3K13,PICALM,EED,ARHGEF10L,MLH1,NT5C2,NFKB2,FGFR1,ARAF,N4BP2,HOXA9,MLLT10,PCM1,RUNX1T1,CDH17,CIC,DNM2,KEAP1,HSP90AA1,PTPRC,ERC1,XPO1,PALB2,KAT6A,CYLD,FAT1,NCOA1,BCORL1,ATRX,MECOM,EPS15,BAX,GNAS,CNOT3,GNA11,FUS,CD209,FH,ESR1,EZR,MSH2,MAP3K1,HSP90AB1,JAK2,ABL1,LZTR1,SMARCB1,MAPK1,PDGFB,MYH9,EP300,NIN,HIF1A,DICER1,TCL1A,CCNB1IP1,TRIP11,ARHGAP5,NFATC2,SALL4,PTK6,CRNKL1,STAG2,ELF4,GATA1,CTCF,AXIN1,TSC2,IL21R,NBN,IKBKB,EIF3E,NDRG1,UBR5,LEPROTL1,ARHGEF10,ERCC2,LYL1,CCNE1,AKT2,CD79A,PPP2R1A,TFPT,JAK3,ELL,CRTC1,CDK6,MET,HOXA13,EZH2,SFRP4,GATA3,BMPR1A,TLX1,CPEB3,SUFU,LARP4B,CCDC6,RNF43,DDX5,COL1A1,HLF,PRKAR1A,YWHAE,PHOX2B,CHIC2,IL2,FBXW7,ZBTB16,CCND1,DDX6,CBL,CARS,NUP98,POU2AF1,PPFIBP1,PRPF40B,BCL7A,GLI1,SH2B3,ALDH2,CDKN1B,CHD4,PTPN6,FANCE,SRSF3,BMP5,CCNC,QKI,TFEB,CCND3,ITK,DROSHA,LIFR,PDGFRB,BCL6,TFG,CBLB,FOXP1,ACVR1,SF3B1,BIRC6,STRN,EPAS1,NFE2L2,MSH6,BCL9,PRRX1,RPL22,SFPQ,PRDM2,MYCL,AKT3,SDHB,ID3,MPL,ARID1A,STAG1,STK11,KMT2A,CREB1,TNFAIP3,MYB,SGK1,FOXO3,CCND2,SET,CNTRL,PPP6C,NR4A3,CSF3R,KDSR,DNMT3A,BCL11A,CD274,KCNJ5,SPOP,CEP89,PIK3CA,CXCR4,ACVR2A,FLT3,RPL5,PMS2,HNRNPA2B1,FKBP9,KIAA1549,TRIM24,CDKN2C,ATF1,HOXC13,HOXC11,STIL,ACSL3,SDC4,PLCG1,CDKN1A,DEK,SOX21,6-Sep,PAX8,MAX,KDM5C,CCR7,BCL2L12,SBDS,ZNF384,SSX1,KTN1,SIX1,NUP214,MAP2K2,OMD,BCL11B,PTPRB,SMARCA4,AKAP9,HIP1,KDR,DGCR8,SPECC1,POT1,SMO,HOXD11,HOXD13,KNSTRN,MYOD1,USP6,FOXA1,CBFA2T3,MLLT1,MNX1,CLIP1,ZNF331,LATS1,TRAF7,RARA,DNAJB1,RAF1,PPARG,H3F3B,MUTYH,CASP9,IRS4,MYH11,BTG1,KRAS,MEN1,VHL,NOTCH2,MYCN,IL6ST,CDC73,DDB2,PDGFRA,ERCC5,APC,HNF1A,TBX3,EPHA7,LMO2,CDK4,TEC,MDM2,PAX3,TMEM127,USP44,LCP1,RAC1,NKX2-1,BRIP1,KAT7,ABI1,KLF4,XPA,MYC,PIM1,IRF4,HMGA1,NUMA1,FBXO11,CYP2C8,TET1,ATIC,BARD1,IDH1,ITGAV,USP8,RAP1GDS1,LEF1,ETV6,ETNK1,COL2A1,LRIG3,BRCA2,RB1,SETD1B,TCF12,NCOA2,PML,POLG,NTRK3,CRTC3,ZFHX3,CDH11,NCOR1,CLTC,SS18,TP53,SMAD4,ERBB2,BRD4,VAV1,SH3GL1,AKT1,CBLC,PRDM16,BCL10,SDHC,PRCC,ABL2,SETDB1,ARNT,TPM3,S100A7,EML4,ASXL2,AFF3,ACKR3,FANCD2,LPP,MUC4,FIP1L1,PIK3R1,ARHGAP26,NFKBIE,RSPO3,EGFR,KDM6A,MSN,ZMYM3,NONO,GPC3,RPL10,RSPO2,FAM135B,NFIB,CDKN2A,NOTCH1,ZEB1,A1CF,TCF7L2,ATM,HMGA2,LATS2,FOXO1,EXT2,VTI1A,FLI1,CYSLTR2,SETBP1,PTPRK,RAD17,RGPD3,RANBP2,PTPRD,JAZF1,MSI2,XPC,FLCN,GNAQ,WIF1,PHF6,KAT6B,BUB1B,EIF4A2,NRG1,CACNA1D,KIT,ERG,CREB3L1,BRAF,SLC34A2,TNFRSF14,SKI,FANCC,ELK4,SLC45A3,RUNX1,FAM131B,U2AF1,RALGDS,LMNA,FGFR4,RECQL4,SRSF2,TAL1,JAK1,FUBP1,DDR2,RBM15,REL,H3F3A,ERCC3,ATP1A1,ELF3,FEV,TGFBR2,FCRL4,FBLN2,PTPN13,GMPS,RPN1,BAP1,PBRM1,CASP3,EBF1,TERT,ACSL6,TLX3,HEY1,RAD21,CSMD3,COX6C,PSIP1,SYK,WNK2,FAT3,WRN,TSHR,CDX2,NSD1,TSC1,RET,LMO1,PRKCB,B2M,NAB2,STAT6,SMAD3,CDK12,TPM4,KMT2D,KLK2,SDHAF2,CTNNB1,PAFAH1B2,HOOK3,RFWD3,RHOH,FEN1,COL3A1,STAT3,AXIN2,IL7R,LRP1B,TET2,MAP2K1,AR,MN1,ZRSR2,PCBP1,ASPSCR1,CNBP,CTNND2,BRD3,PWWP2A,MGMT,SIX2,KIF5B,CHCHD7,PPM1D,ALK,CANT1,CHST11,ASXL1,GPHN,CAMTA1,BCL2,MLLT3,PTEN,MALT1,CLP1,AFF1,TAF15,NBEA,MYD88,CHD2,EIF1AX,STAT5B,RNF213,CNTNAP2,HRAS,ATR,DDIT3,ISX,SMAD2,ERCC4,RMI2,ETV4,FOXR1,CNBD1,POLE,TBL1XR1,JUN,MLF1,PDE4DIP,DDX10,CD28,ERBB4,MAF,SUZ12,PER1,CALR,PTPN11,GATA2,GPC5,CIITA,APOBEC3B,MB21D2,PRF1,MUC16,NPM1,SOX2,SETD2,PLAG1,IDH2,CREB3L2,P2RY8,RAD51B,EXT1,FES,CSF1R,LCK,RBM10,RGS7,EWSR1,FANCF,BCOR,GRIN2A,ZNRF3,MACC1,CHEK2,FOXL2,CCR4,TMPRSS2,MAML2,SS18L1,FOXO4,NUTM1,MED12,9-Sep,AMER1,5-Sep,NUTM2A,WT1,ROBO2,ZNF479,SOCS1,MUC1,PBX1,IKZF1,PTCH1,TAL2,BCL9L,NF2,BCR,MITF,FNBP1,DCC,TCEA1,FANCA,NUTM2B,ARID2,FHIT,PTPRT,PAX5,FAT4,SRGAP3,TRRAP,NCOR2,NACA,NF1,ARHGEF12,FLNA,ZNF429,SRC,SND1,BLM,TRIM33,MYO5A,PDCD1LG2,MDS2,SIRPA,FAM47C,CARD11,DCAF12L2,NTRK1,CTNND1,BAZ1A,MDM4,MTOR,ZNF521,GRM3,TOP1,ECT2L,MAFB,DAXX,SDHD,POU5F1,TRIM27,DCTN1,CRLF2,OLIG2,HLA-A,FGFR1OP,MLLT11,NRAS,NCKIPSD,MTCP1,DDX3X,FANCG,SSX2,ETV5,CEBPA,LSM14A,CUX1,C15orf65
0,ACH-000828,2.8253104549489527,-0.9545629202603477,-0.24743111427066744,-0.7256110247080005,-0.6797262031001374,-0.46583754693167273,-0.23747038369315543,-0.46058466174064167,-1.4548311865448673,-0.6296566303576143,-0.5839764200424861,-1.094165151841501,-1.1851742789873883,-1.144278103491812,0.06808034248688244,-0.7129886412691848,1.2955406846143482,-0.6163930531080659,-0.4553498485583483,-0.04523011706175822,-0.13445656093392486,-0.4068958952181441,0.2620574013301075,-0.495956855791625,-0.366432004965935,0.5114447194803405,-0.8749022883754192,-0.3595257803420887,-0.3351811457003027,0.10387471540791847,0.03689110544706182,1.061768476271888,-1.0064632190335272,0.1278370862373625,-1.2240214546903996,0.6829093954742769,-0.5040692658845711,-0.6054643961211607,-1.2929449645969435,-2.367883954450917,0.24421699543534667,1.6965061186036747,-1.149912140900549,-0.3692480636471431,-0.3784410401939419,-1.1871726370033175,1.6836315946133165,0.9601589737057006,0.0014384966213371328,0.9269784838594718,-0.27455175015334415,-2.4156476035986234,-0.20946937503271543,-0.45970296194860516,0.9440826477877873,-0.7476726882377058,-0.8434892606017275,2.270739517669682,-0.27578127831134247,-0.5149187735126961,0.13874376926324308,0.415922079794308,-0.26170657432782335,-0.12261871021896847,-0.5199574582200185,-2.252853840886184,-1.2850430746400585,-0.05679111335674382,-1.9647360873214559,0.404950559401051,-1.8025823595400186,-2.569303491632054,0.5118637445982085,-0.3890567468724206,-0.33178000536773056,-0.9320169910282271,-0.354520894382728,0.1743360658105552,-0.2495990432698952,-0.732659384048472,-0.8366411910630339,-0.948602429570803,-0.43932594863511243,-0.27238017418519783,-0.08194577226458656,-1.5547497964819348,-0.19657854763226948,0.679461212401079,-0.479952211467303,0.4363878396513345,-1.7040764060314304,-0.5315803004024432,-0.2848067340938662,0.062346930772680276,0.21492482802371357,-0.521017236036305,-0.9255693442752644,-0.3699321218383089,0.21259960399321776,0.2610380569414929,-0.6633007819894536,-0.11647244440524282,0.09375735948507402,0.5574605469516372,-0.34898807089728295,-0.22644954319830077,0.6655532737519283,3.1989250525391992,0.421250201236714,-1.0330440250066277,1.0535305317726065,0.34969504386820055,-0.22971969516006435,-0.9079573807661103,1.2793367027304612,-0.1362172643738096,-0.10847630535046834,1.4217020379847007,0.060457941523968266,0.11888049313243833,-0.6470018000644736,-0.7602267168481939,0.037101835112543356,-0.36608589807813796,-1.0496524608227118,1.2849107976226048,-0.3604528065085761,-1.0042135248836885,-0.856585889377939,1.4155545409336636,3.131130546494562,-0.5455117844479942,-1.41364965811285,-0.15771230165235012,-1.1824283757067595,0.4214615153679406,1.0379114635742033,-0.5510700074797144,-1.9563814734073832,1.0470226420562392,1.2048124615358733,0.4828537853942879,0.9643945536760856,-0.45062749843296795,-0.034877168195122814,-0.34707051450917176,-0.5893742030851987,-0.10380056010959396,0.6699594508472966,-0.5552594980531994,-0.1945565441734105,-0.7490360232409179,-0.6505494788388573,-0.9933617695127128,0.7218507864654059,-0.8864079875278397,-1.740953984552185,-0.326320447586937,-1.1481021946468624,-0.43181861607085764,2.420079466311441,0.1599696813219534,-0.32908062437276414,1.7392926165673803,0.4681428404297563,0.13450054200559658,1.4165227935219569,0.9580791565281706,0.9941754835175082,0.1327807902199895,4.1914229202626565,-0.40076958934417556,-1.5975455815244812,-0.12010827822589433,-0.857417981379006,-0.19894517766731867,-0.602982984488468,-0.3359701666124818,0.7332719629472457,-1.0982142537450197,-2.214911211485528,-0.8792655171193069,-1.0960881274809497,-0.4881886940652086,-0.38964807671286283,1.8713774269678358,0.3660559210966872,-0.124892993478415,-1.96665931662876,0.4701980879443159,0.6781395734407144,-0.16701452084381826,0.24644187827313993,-0.6191056089613299,-0.38490512558405343,-0.2976201219193157,-0.4556833417180686,-0.3764672492436988,0.23596695056583233,-0.8434333744672375,-0.3165869979117819,-0.402774294628372,-0.9439993268780882,-0.6665020295323089,0.9436459416000655,-0.06358906837166908,-0.24863049996415001,0.9439205136108649,-0.4834260784948941,-0.9227388436164176,-0.4028578360527921,-0.6020738905454595,0.2931584093546411,-0.685478159472551,-0.5596811046376835,0.546454869421171,-0.567790992299675,-1.6031376432854019,-0.08793057749639156,-0.2755444803852458,0.639750809499858,-1.509351611935327,-2.640110173225962,0.3647313422215862,-0.17134123742588803,-0.6238319979956424,-0.6894978376094854,-0.717564518336952,-1.488474791042754,-0.8562170315827317,-0.8137115371566409,0.2924062192682908,-1.3541123252380365,0.18760992762977602,-0.5707521351194169,-1.6984647604099468,-1.3447136166454514,-0.8565756417330512,-0.5651317557964852,-0.09322071716920738,-1.763881090171436,-0.6538958314556395,-0.910027999106106,-0.995277309795852,-0.328927683948782,0.4406685383274584,0.02073307686820593,0.07029637102253096,0.5856134780670792,-0.47694406716240634,-0.3184266484129461,-0.42238609887650863,-1.2172586809935328,-0.20460172677695185,-0.5693891757323999,0.808283280359601,-0.509057617827081,0.11565292395156762,-1.7721731867622055,2.3025605341363287,2.680570698779775,-0.3262108506957836,1.0601487862958527,0.12605501562087645,-0.4914955515336976,0.3910640136426618,-0.7888723852530118,-0.4305711875690901,-0.6499357733813343,-0.17683195094651188,0.6601979368169706,0.40034997673429046,-0.17846366027497051,0.18293710210090502,0.16391038693037224,-0.1033536335556891,-0.39938850629182954,0.32409789698186453,0.8902103900073747,-1.4955497707747942,-1.0797604243518677,-0.11814517540747932,-0.45437626015586713,-0.48290617708952516,-0.24961868726299608,2.142381733165404,-0.5118905075940468,-0.40785561108652674,0.01166617646904669,-0.08764811001336621,-2.5278342993834233,-0.2960877186202328,-0.6230253730092895,-0.6609708766392298,-0.5367638404382061,-0.1332467873105806,-0.5557252905387359,2.4397484226073374,0.3699886838448997,0.2688712309034028,0.32880962227240185,0.8104749182724915,-0.2963455347300868,-0.6333910170581686,0.02302140595805663,0.24499616574306382,1.1534727914648286,-0.12946454114468142,-0.3752325650752435,-2.3470952634970783,-0.5463255431933783,-1.3929986278341004,-0.1812088816390155,-0.166783575981025,-0.4080002789802861,-0.23796799737820626,-0.15719910913873217,-0.2471110395602592,0.39997308620271566,0.24316485627318624,0.8110044488810761,0.541211611216714,-0.6931491737973996,-0.5429575398304557,-0.26443537529528666,-0.05913644964226645,-0.5812443289345423,2.2662998712780267,-0.4514381503477083,-0.7111745820517301,-1.6331797691513508,-0.4295339436054124,-0.20289935250138716,-0.4766417626269678,0.06408018714440444,-0.6103672072115016,-0.3154250824839706,-0.35183496840740575,-0.4807390928544446,-0.8128026535888857,2.9148061184488596,-0.2513640390073294,1.5723108789337663,0.2422832884578189,0.022004325122562417,-1.9215940419415312,-0.4532587467963939,-1.1797529750018905,0.08691917301322744,-1.5554782762417214,-0.2907321645604086,-0.3391271587721283,-0.9187656948382679,-1.1434345873214522,-0.0013136331298982992,-0.7303438416788813,0.4580134772859102,0.08721054287938565,-0.9587309741364343,-0.061462742458718925,0.016921392888878152,0.8290286255512989,0.07706262804802083,-0.9903116910775541,-0.5415018331592292,0.710174353382655,-0.2700688138682801,2.024161164503496,-1.2835245349253352,-0.05140461970173471,-0.3521686617692388,0.5065371999775776,0.17705562128585617,-0.6163536119674301,-1.5761162039074457,1.7803069311251223,-1.0376726629131268,-0.3217115748060581,-1.0418787363932187,3.4915667425097703,-1.3879484392329973,-0.8006447727840306,-0.3635523483721463,2.0129462986639295,-0.7207213610412007,-0.648970762529574,0.21429444205966564,1.3075819576275307,0.7381106273925582,-0.2291148712257419,0.49856323038304856,0.1759770859385107,0.27471769681732044,-0.37953193178211325,-0.7506298072362452,-1.7238570093283745,0.7820765594476986,0.08821047340097936,-0.10580696018873939,0.7474569224311335,-0.5186793828055661,-0.7875513300619598,0.4489383654343526,0.44495798375771617,-0.9021028839709808,-0.3591748933707265,-1.2734251222721873,0.46305615826632235,-2.3679555541299786,-0.5605926095548751,-0.8156170033795835,2.375690960639039,-0.4822308058976469,-0.27411107874580315,-0.27010880776021606,-0.20894431212782202,-0.6523643879948243,-0.08306282822321112,-1.3156311055282444,-0.3406702415741778,-0.018458332791487446,-2.1507384732171486,-1.316794530561133,-0.3162461168842316,-0.041319745992930375,-0.7059293704492684,-0.5886456282576854,-0.7871843699061855,-0.22281944153586158,0.2537904609346377,0.3084114808820129,-0.23053977991121402,-0.4942317919989034,-0.19941228962083807,-0.7184682359178625,-0.7644489964371433,1.4581281874292735,0.1283062240704446,-1.3589154858504364,-0.11741860236666561,0.13178978426063026,-1.1979762796045967,0.8396852346600586,-0.47933363091583286,0.24767410654941982,-0.9575381038103277,3.697895339851648,-0.2993009328962073,-0.1916480900455858,2.088415969076819,-0.9972244551534586,-0.4171473091794587,-0.4962201832269087,-1.0997690349456986,-0.6550248757239691,-0.2247531415028073,0.5324246999910016,0.04721976891057901,0.3122707575011273,-1.8983963446769456,-0.5901877224122596,0.38116273472534007,1.516673521453112,-1.5761628064516475,-0.7032084352231849,-0.2998328129353331,0.19468083185647006,0.1070424775361951,-0.2801978542736536,-1.3335118781020068,-0.4598615264991894,1.1363998630750913,-1.3065179892173888,0.08728619942123494,1.1651530849663467,-0.2548236504403567,-1.9693214247061281,-0.04902416434283175,-0.44313991968772615,1.1249489463693112,-0.45388314511467476,-0.9220171239054038,-0.18992885257469402,-0.28569865760486857,-0.08845274461351822,-0.622413095777746,-1.073576282450708,-0.08425682650582254,-0.3920096460752514,-0.9838078023081052,1.4369273472048707,-0.3642934335559599,1.708265235576138,-1.3547491595078835,-0.054807245589387175,1.2579721395954337,-0.4938252637798734,-1.5402579573797766,-0.17086148786511265,-0.5049425457020849,0.033386705813107216,-0.354359783132285,0.3601586961035292,-0.5406250922789535,-0.497566371119423,-0.8996417981046217,0.7437353627897911,0.4791807938263611,-0.049950187607620475,-1.431876578537769,-0.48433023005147796,0.2625553051405003,-0.3073893305199347,-0.7650990764965917,-0.503656675491014,-1.6768054964381016,0.06241314303922208,-1.8114221962749586,0.9660511397345658,-0.19024320188582,-0.4518060472446706,-0.4993092322695386,-0.5840047073087161,-0.7831111514090664,-0.4594282765473341,1.1807184854899242,-1.485910983739824,2.9814539657131838,-0.7574669757198496,0.4134794491949596,-0.6186476391684865,0.7588171797412444,0.021707827765464913,3.2500179625952055,0.14480426194623489,-1.5494814922033413,0.4604107953986786,0.9323388399648153,0.03447004479177293,-2.555166676347392,3.997292597966681,-0.38135798341524474,1.644696377699534,-1.466324617532347,-1.4743509372672163,0.49151790244271,-1.7734725997155611,0.12968729573232773,1.0104594407524148,0.11020904280875309,-1.6399017712078476,-0.7589389256597464,0.9189221419444518,-2.90305607355972,-0.20417693636064724,-0.5390248549047989,-0.4988394073492628,-0.7328806868533253,-1.0049445905055523,-0.5309733557734221,1.0330021203671327,0.1813419764623199,-0.9189037744953257,-1.1832649123619294,-0.25822398148215403,-1.2868357389442169,-0.738562761984079,0.8042621214237027,-0.23434729727565012,-0.18128229494959572,-0.2751506994609952,0.07117425704853673,0.1841503195594202,0.9864693882925744,-0.6740750999877682,0.9839205303455164,-2.1890206756854997,-0.2395052527109827,-0.2639157242189077,-0.6489230307158355,-2.043821477202641,-0.5356461620286266,-0.8315430960503483,-0.21792118420013976,1.1394906981257698,2.259446117564788,-0.5196782513489493,-0.02498938859532449,-0.21459697276945192,-0.3193467773186797,-0.5422996483296716,-0.8190739280546695,-0.6377905246183019,0.03180811186083718,-1.4432509671933411,1.7443589421451127,-0.25702691907479736,-0.4843425035736551,0.2592358096624437,-0.058421147034885004,-0.6311095137040231,-0.6063015976064917,-0.5510004093985236,-0.6145595288994109,-0.541843265990641,-0.21295877927567552,0.14217549551321843,-0.16782826506432882,-0.4201994575806289,0.34668442761553414,0.8647574387375856,-1.013605134698511,-0.6502847011230408,-0.1985008942828716,2.4448484899529856,-0.9876544092551669,-0.9697961230076693,0.8430534524460711,-0.34025100581850204,0.12613484402389344,-0.21414580068029976,-0.4127684089377575,0.6192589451365043,0.06487910807917065,-0.7660449200716805,-0.527855676119964,-0.14593954374876236,-0.7840756285200831,1.8705113865556928,2.1084854565591664,-0.5242031752525357,-1.558406670907151,-0.668100310899664,-0.2860326746244142,-0.44078973779082703,-0.576545889378461,0.2764381857437132,-0.16308258028242678,-0.27350293022757344,-1.4323060156133876,-2.211542980610819,-0.5737521088295457,-0.05338966715952749,0.526385532598977,-0.1938587088497299,-0.43233183215724597,-0.783831809718427,1.6325304460775356,-1.1847134433722695,0.843073112985158,0.03301075132891959,-1.7252394480735258,-0.08546569073669012,0.3908707945954741,-0.20616524651918275,-0.12870952083708687,-2.0149307040210678,-0.7640606536121936,0.43948237251101346,-0.30758253398802055,-0.6735689438022415,-0.18618038277401686,-1.0727393719389542,-0.28047712661879154,-0.8073584972762256,-0.2670204774336952,-0.45784911376386705,0.7982053983245587,-1.1012775043989433,0.8886360841647891,-1.8362464865722619,-0.676914174676882,-0.35430913326471364,-0.9874976499745777,0.36599957733746624,0.8073239099832474,-0.9915440334667647,-1.980513775045138,-0.6508353983950047,0.08000102748269197,0.6137118350580991,-0.49597632908797584,-0.32330022947907605,-1.7211383373636795,-1.3641131479292736,-0.2176908262562861,-2.3609217381226877,0.2593693705859502,-1.0753222921851524,-0.19723761242425386,-1.3751275909081597,-0.3261256857938483,-2.1247741464357177,1.0501975348377264,0.1338498478704863,-0.3860840363020794,0.9721381261260402
